0,1,2,3,4,5,6,7
PDU,Tydeo Larre Borges Airport,Paysandu,Uruguay,-32.36330032,-58.06190109,-,S
PDX,Portland International Airport,Portland,United States,45.58869934,-122.5979996,America/Los_Angeles,A
PED,Pardubice Airport,Pardubice,Czech Republic,50.01340103,15.73859978,Europe/Prague,E
PEF,Peenemünde Airport,Peenemunde,Germany,54.15777969,13.77444363,Europe/Berlin,E
PEH,Comodoro Pedro Zanni Airport,Pehuajo,Argentina,-35.8446,-61.8576,America/Buenos_Aires,N
PEK,Beijing Capital International Airport,Beijing,China,40.08010101,116.5849991,Asia/Shanghai,U
PEN,Penang International Airport,Penang,Malaysia,5.297140121,100.2770004,Asia/Kuala_Lumpur,N
PER,Perth International Airport,Perth,Australia,-31.94029999,115.9670029,Australia/Perth,N
PET,João Simões Lopes Neto International Airport,Pelotas,Brazil,-31.718399,-52.327702,America/Sao_Paulo,S
PEV,Pécs-Pogány Airport,Pécs-Pogány,Hungary,45.990898,18.240996,Europe/Budapest,N
PEX,Pechora Airport,Pechora,Russia,65.12110138,57.13079834,Europe/Moscow,N
PFB,Lauro Kurtz Airport,Passo Fundo,Brazil,-28.243999,-52.326599,America/Sao_Paulo,S
PFN,Panama City-Bay Co International Airport,Panama City,United States,30.212099,-85.6828,America/Chicago,A
PFQ,Parsabade Moghan Airport,Parsabad,Iran,39.60359955,47.88150024,Asia/Tehran,E
PGA,Page Municipal Airport,Page,United States,36.92610168,-111.447998,America/Phoenix,A
PGF,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan,France,42.74039841,2.87067008,Europe/Paris,E
PGK,Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,-2.162199974,106.1389999,Asia/Jakarta,N
PGV,Pitt Greenville Airport,Greenville,United States,35.6352005,-77.38529968,America/New_York,A
PGZ,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,Ponta Grossa,Brazil,-25.1847,-50.1441,-,S
PHB,Prefeito Doutor João Silva Filho Airport,Parnaiba,Brazil,-2.893749952,-41.73199844,America/Fortaleza,S
PHD,Harry Clever Field,New Philadelpha,United States,40.47090149,-81.41970062,America/New_York,A
PHF,Newport News Williamsburg International Airport,Newport News,United States,37.13190079,-76.49299622,America/New_York,A
PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,America/New_York,A
PHS,Phitsanulok Airport,Phitsanulok,Thailand,16.78289986,100.2789993,Asia/Bangkok,U
PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,America/Phoenix,N
PIA,General Wayne A. Downing Peoria International Airport,Peoria,United States,40.66419983,-89.69329834,America/Chicago,A
PID,Nassau Paradise Island Airport,Nassau,Bahamas,25.08300018,-77.30000305,America/Nassau,U
PIF,Pingtung North Airport,Pingtung,Taiwan,22.70019913,120.4820023,Asia/Taipei,U
PIK,Glasgow Prestwick Airport,Prestwick,United Kingdom,55.50939941,-4.586669922,Europe/London,E
PIM,Harris County Airport,Pine Mountain,United States,32.84069824,-84.88240051,America/New_York,A
PIO,Capitán FAP Renán Elías Olivera International Airport,Pisco,Peru,-13.74489975,-76.22029877,America/Lima,U
PIR,Pierre Regional Airport,Pierre,United States,44.38270187,-100.2860031,America/Chicago,A
PIT,Pittsburgh International Airport,Pittsburgh,United States,40.49150085,-80.23290253,America/New_York,A
PIW,Pikwitonei Airport,Pikwitonei,Canada,55.58890152,-97.16419983,-,-
PIZ,Point Lay LRRS Airport,Point Lay,United States,69.73290253,-163.0050049,America/Anchorage,A
PJC,Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,-22.63999939,-55.83000183,America/Asuncion,U
PJM,Puerto Jimenez Airport,Puerto Jimenez,Costa Rica,8.533329964,-83.30000305,America/Costa_Rica,U
PKB,Mid Ohio Valley Regional Airport,PARKERSBURG,United States,39.3451004,-81.43920135,America/New_York,A
PKE,Parkes Airport,Parkes,Australia,-33.13140106,148.2389984,Australia/Sydney,O
PKH,Porto Cheli Airport,Porto Heli,Greece,37.297501,23.1478,Europe/Athens,E
PKN,Iskandar Airport,Pangkalan Bun,Indonesia,-2.705199957,111.6729965,Asia/Jakarta,N
PKP,Puka Puka Airport,Puka Puka,French Polynesia,-14.80949974,-138.8130035,Pacific/Tahiti,U
PKT,Port Keats Airport,Wadeye,Australia,-14.25,129.529007,-,O
PKV,Pskov Airport,Pskov,Russia,57.78390121,28.39559937,Europe/Moscow,N
PKX,Beijing Daxing International Airport,Beijing,China,39.509945,116.41092,-,U
PKZ,Pakse International Airport,Pakse,Laos,15.13210011,105.7809982,Asia/Vientiane,U
PLH,Plymouth City Airport,Plymouth,United Kingdom,50.422798,-4.10583,Europe/London,E
PLM,Sultan Mahmud Badaruddin II Airport,Palembang,Indonesia,-2.898250103,104.6999969,Asia/Jakarta,N
PLO,Port Lincoln Airport,Port Lincoln,Australia,-34.6053009,135.8800049,Australia/Adelaide,O
PLQ,Palanga International Airport,Palanga,Lithuania,55.97320175,21.09390068,Europe/Vilnius,E
PLU,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,Brazil,-19.8512001,-43.95059967,America/Sao_Paulo,S
PLW,Mutiara Airport,Palu,Indonesia,-0.918542027,119.9100037,Asia/Makassar,N
PLZ,Port Elizabeth Airport,Port Elizabeth,South Africa,-33.98490143,25.61730003,Africa/Johannesburg,U
PMB,Pembina Municipal Airport,Pembina,United States,48.94250107,-97.24079895,America/Chicago,A
PMD,Palmdale Regional/USAF Plant 42 Airport,Palmdale,United States,34.62939835,-118.0849991,America/Los_Angeles,A
PMG,Ponta Porã Airport,Ponta Pora,Brazil,-22.5496006,-55.70259857,America/Campo_Grande,S
PMI,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.55170059,2.738810062,Europe/Madrid,E
PML,Port Moller Airport,Cold Bay,United States,56.00600052,-160.5610046,America/Anchorage,A
PMQ,Perito Moreno Airport,Perito Moreno,Argentina,-46.537899,-70.978699,America/Argentina/Rio_Gallegos,N
PMS,Palmyra Airport,Palmyra,Syria,34.5574,38.316898,Asia/Damascus,E
PMW,Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,-10.29150009,-48.35699844,America/Fortaleza,S
PMZ,Palmar Sur Airport,Palmar Sur,Costa Rica,8.951029778,-83.46859741,America/Costa_Rica,U
PNB,Porto Nacional Airport,Porto Nacional,Brazil,-10.71940041,-48.39970016,America/Fortaleza,S
PNE,Northeast Philadelphia Airport,Philadelphia,United States,40.081902,-75.010597,America/New_York,A
PNI,Pohnpei International Airport,Pohnpei,Micronesia,6.985099792,158.2089996,Pacific/Ponape,U
PNL,Pantelleria Airport,Pantelleria,Italy,36.816502,11.9689,Europe/Rome,E
PNQ,Pune Airport,Pune,India,18.58209991,73.91970062,Asia/Calcutta,N
PNS,Pensacola Regional Airport,Pensacola,United States,30.47340012,-87.18659973,America/Chicago,A
PNV,Panevėžys Air Base,Panevezys,Lithuania,55.72940063,24.46080017,Europe/Vilnius,E
PNZ,Senador Nilo Coelho Airport,Petrolina,Brazil,-9.362409592,-40.56909943,America/Fortaleza,S
POB,Pope Field,Fort Bragg,United States,35.17089844,-79.01450348,America/New_York,A
POE,Polk Army Air Field,Fort Polk,United States,31.0447998,-93.1917038,America/Chicago,A
POG,Port Gentil Airport,Port Gentil,Gabon,-0.711739004,8.754380226,Africa/Libreville,N
POJ,Patos de Minas Airport,Patos de Minas,Brazil,-18.67280006,-46.49119949,America/Sao_Paulo,S
POM,Port Moresby Jacksons International Airport,Port Moresby,Papua New Guinea,-9.443380356,147.2200012,Pacific/Port_Moresby,U
POP,Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,19.75790024,-70.56999969,America/Santo_Domingo,U
POS,Piarco International Airport,Port-of-spain,Trinidad and Tobago,10.59539986,-61.33720016,America/Port_of_Spain,U
POU,Dutchess County Airport,Poughkeepsie,United States,41.62659836,-73.88420105,-,-
POX,Pontoise - Cormeilles-en-Vexin Airport,Pontoise,France,49.096667,2.040833,Europe/Paris,E
PPA,Perry Lefors Field,Pampa,United States,35.61299896,-100.9960022,-,A
PPC,Prospect Creek Airport,Prospect Creek,United States,66.81410217,-150.6439972,America/Anchorage,A
PPF,Tri-City Airport,Parsons,United States,37.32989883,-95.5062027,-,A
PPI,Port Pirie Airport,,Australia,-33.23889923,137.9949951,-,-
PPL,Phaplu Airport,Phaplu,Nepal,27.517787,86.584454,Asia/Katmandu,N
PPN,Guillermo León Valencia Airport,Popayan,Colombia,2.4544,-76.6093,America/Bogota,U
PPQ,Paraparaumu Airport,Paraparaumu,New Zealand,-40.90470123,174.9889984,Pacific/Auckland,Z
PPS,Puerto Princesa Airport,Puerto Princesa,Philippines,9.742119789,118.7590027,Asia/Manila,N
PPW,Papa Westray Airport,Papa Westray,United Kingdom,59.35169983,-2.900279999,Europe/London,E
PQC,Phu Quoc International Airport,Phuquoc,Vietnam,10.1698,103.9931,Asia/Saigon,U
PQM,Palenque International Airport,Palenque,Mexico,17.533153,-92.015484,-,U
PRA,General Urquiza Airport,Parana,Argentina,-31.7948,-60.4804,America/Cordoba,N
PRC,Ernest A. Love Field,Prescott,United States,34.65449905,-112.4199982,America/Phoenix,A
PRH,Phrae Airport,Phrae,Thailand,18.13220024,100.1650009,Asia/Bangkok,U
PRM,Portimão Airport,Portimao,Portugal,37.1493,-8.58396,Europe/Lisbon,E
PRP,Propriano Airport,Propriano,France,41.66059875,8.889749527,Europe/Paris,E
PRU,Pyay Airport,Pyay,Burma,18.82449913,95.26599884,Asia/Rangoon,U
PRX,Cox Field,Paris,United States,33.63660049,-95.45079803,-,A
PRZ,Prineville Airport,Prineville,United States,44.28699875,-120.9039993,America/Los_Angeles,A
PSC,Tri Cities Airport,Pasco,United States,46.26470184,-119.1190033,America/Los_Angeles,A
PSE,Mercedita Airport,Ponce,Puerto Rico,18.00830078,-66.56300354,America/Puerto_Rico,U
PSH,St. Peter-Ording Airport,Sankt Peter-Ording,Germany,54.30888748,8.686944008,Europe/Berlin,E
PSJ,Kasiguncu Airport,Poso,Indonesia,-1.416749954,120.6579971,Asia/Makassar,N
PSM,Portsmouth International at Pease Airport,Portsmouth,United States,43.07789993,-70.82330322,America/New_York,A
PSP,Palm Springs International Airport,Palm Springs,United States,33.82970047,-116.5070038,America/Los_Angeles,A
PSS,Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,-27.3858,-55.9707,America/Cordoba,N
PSX,Palacios Municipal Airport,Palacios,United States,28.72750092,-96.25099945,America/Chicago,A
PSZ,Capitán Av. Salvador Ogaya G. airport,Puerto Suarez,Bolivia,-18.975301,-57.820599,America/La_Paz,U
PTB,Dinwiddie County Airport,Petersburg,United States,37.18379974,-77.50740051,America/New_York,A
PTG,Polokwane International Airport,Potgietersrus,South Africa,-23.845269,29.458615,Africa/Johannesburg,U
PTJ,Portland Airport,Portland,Australia,-38.31809998,141.470993,Australia/Hobart,O
PTM,Palmarito Airport,Palmarito,Venezuela,7.566669941,-70.1832962,America/Caracas,U
PTT,Pratt Regional Airport,Pratt,United States,37.70159912,-98.74690247,-,A
PTX,Pitalito Airport,Pitalito,Colombia,1.85777,-76.0857,America/Bogota,U
PTZ,Rio Amazonas Airport,Pastaza,Ecuador,-1.505239964,-78.06269836,America/Guayaquil,S
PUC,Carbon County Regional/Buck Davis Field,Price,United States,39.61389923,-110.7509995,America/Denver,A
PUE,Puerto Obaldia Airport,Puerto Obaldia,Panama,8.667,-77.418,America/Panama,U
PUG,Port Augusta Airport,Argyle,Australia,-32.50690079,137.7169952,Australia/Adelaide,O
PUK,Pukarua Airport,Pukarua,French Polynesia,-18.29560089,-137.0169983,-,N
PUR,Puerto Rico Airport,Puerto Rico/Manuripi,Bolivia,-11.107663,-67.551155,America/La_Paz,U
PUT,Sri Sathya Sai Airport,Puttaparthi,India,14.14929962,77.79109955,-,-
PUW,Pullman Moscow Regional Airport,Pullman,United States,46.7439,-117.110001,America/Los_Angeles,A
PUZ,Puerto Cabezas Airport,Puerto Cabezas,Nicaragua,14.0472002,-83.38670349,America/Managua,U
PVC,Provincetown Municipal Airport,Provincetown,United States,42.07189941,-70.2213974,America/New_York,A
PVG,Shanghai Pudong International Airport,Shanghai,China,31.14340019,121.8050003,Asia/Shanghai,U
PVK,Aktion National Airport,Preveza,Greece,38.92549896,20.76530075,Europe/Athens,E
PVO,Reales Tamarindos Airport,Portoviejo,Ecuador,-1.041650057,-80.47219849,America/Guayaquil,U
PVS,Provideniya Bay Airport,Provideniya Bay,Russia,64.37809753,-173.2429962,Asia/Anadyr,N
PWA,Wiley Post Airport,Oklahoma City,United States,35.53419876,-97.64710236,America/Chicago,A
PWK,Chicago Executive Airport,Chicago-Wheeling,United States,42.114222,-87.901494,America/Chicago,A
PWQ,Pavlodar Airport,Pavlodar,Kazakhstan,52.19499969,77.07389832,Asia/Qyzylorda,U
PWY,Ralph Wenz Field,Pinedale,United States,42.79550171,-109.8069992,-,-
PXM,Puerto Escondido International Airport,Puerto Escondido,Mexico,15.8769,-97.089103,America/Mexico_City,S
PXR,Surin Airport,Surin,Thailand,14.86830044,103.4980011,Asia/Bangkok,U
PYB,Jeypore Airport,Jeypore,India,18.87999916,82.55200195,-,N
PYH,Cacique Aramare Airport,Puerto Ayacucho,Venezuela,5.619989872,-67.60610199,America/Caracas,U
PYK,Payam International Airport,Karaj,Iran,35.77610016,50.8266983,-,-
PYR,Andravida Air Base,Andravida,Greece,37.9207,21.292601,Europe/Athens,E
PZA,Paz De Ariporo Airport,Paz De Ariporo,Colombia,5.87615,-71.8866,-,-
PZE,Penzance Heliport,Penzance,United Kingdom,50.128101,-5.51845,Europe/London,E
PZI,Bao'anying Airport,Panzhihua,China,26.54,101.79852,Asia/Shanghai,N
PZO,General Manuel Carlos Piar International Airport,Guayana,Venezuela,8.28853035,-62.76039886,America/Caracas,U
PZU,Port Sudan New International Airport,Port Sudan,Sudan,19.43359947,37.23410034,Africa/Khartoum,U
QBC,Bella Coola Airport,Bella Coola,Canada,52.387501,-126.596001,America/Vancouver,A
QCY,RAF Coningsby,Coningsby,United Kingdom,53.0929985,-0.166014001,Europe/London,E
QEF,Frankfurt-Egelsbach Airport,Egelsbach,Germany,49.959999,8.645833,Europe/Berlin,E
QFO,Duxford Aerodrome,Duxford,United Kingdom,52.090801,0.131944,Europe/London,E
QGU,Gifu Airport,Gifu,Japan,35.39410019,136.8699951,Asia/Tokyo,U
QHR,Harar Meda Airport,Debre Zeyit,Ethiopia,8.7163,39.0059,Africa/Addis_Ababa,U
QJB,Jubail Airport,Jubail,Saudi Arabia,27.03899956,49.40510178,Asia/Riyadh,U
QJI,Ikamiut Heliport,Ikamiut,Greenland,68.6342531,-51.83226228,-,N
QLA,Lasham Airport,Lasham,United Kingdom,51.18719864,-1.033499956,Europe/London,E
QLF,Lahti Vesivehmaa Airport,Vesivehmaa,Finland,61.144199,25.693501,Europe/Helsinki,E
QLR,Monte Real Air Base,Monte Real,Portugal,39.828335,-8.8875,Europe/Lisbon,E
QLT,Latina Air Base,Latina,Italy,41.5424,12.909,Europe/Rome,E
QND,Cenej Airport,Novi Sad,Serbia,45.385799,19.839199,-,E
QNV,Aeroclube Airport,Nova Iguacu,Brazil,-22.74530029,-43.46030045,America/Sao_Paulo,S
QPA,Padova Airport,Padova,Italy,45.395802,11.8479,Europe/Rome,E
QPG,Paya Lebar Air Base,Paya Lebar,Singapore,1.360419989,103.9100037,Asia/Singapore,N
QPW,Kangaatsiaq Heliport,Kangaatsiaq,Greenland,68.31265749,-53.46020758,-,N
QRA,Rand Airport,Johannesburg,South Africa,-26.24250031,28.15119934,Africa/Johannesburg,U
QRM,Narromine Airport,,Australia,-32.21469879,148.2250061,-,-
QRR,Warren Airport,,Australia,-31.73329926,147.8029938,-,-
QRY,Ikerassaarsuk Heliport,Ikerasaarsuk,Greenland,68.14088101,-53.44145894,-,N
QSC,Mário Pereira Lopes–São Carlos Airport,Sao Carlos,Brazil,-21.875401,-47.903703,America/Sao_Paulo,S
QSI,Moshi Airport,Moshi,Tanzania,-3.363329887,37.32690048,-,N
QSR,Salerno Costa d'Amalfi Airport,Salerno,Italy,40.620399,14.9113,Europe/Rome,E
QUG,Chichester/Goodwood Airport,Goodwood,United Kingdom,50.8594017,-0.759167016,-,E
QUY,RAF Wyton,Wyton,United Kingdom,52.35720062,-0.107832998,Europe/London,E
QYD,Oksywie Military Air Base,Gdynia,Poland,54.57970047,18.51720047,Europe/Warsaw,E
RAC,John H Batten Airport,Racine,United States,42.76060104,-87.81520081,America/Chicago,A
RAH,Rafha Domestic Airport,Rafha,Saudi Arabia,29.62639999,43.49060059,Asia/Riyadh,U
RAJ,Rajkot Airport,Rajkot,India,22.30920029,70.77950287,Asia/Calcutta,N
RAL,Riverside Municipal Airport,Riverside,United States,33.95190048,-117.4449997,America/Los_Angeles,A
RAO,Leite Lopes Airport,Ribeirao Preto,Brazil,-21.13638878,-47.77666855,America/Sao_Paulo,S
RAQ,Sugimanuru Airport,Raha,Indonesia,-4.760557,122.569371,-,N
RAS,Sardar-e-Jangal Airport,Rasht,Iran,37.323333,49.617778,Asia/Tehran,E
RAZ,Rawalakot Airport,Rawala Kot,Pakistan,33.84970093,73.79810333,Asia/Karachi,N
RBB,Borba Airport,Borba,Brazil,-4.406340122,-59.60240173,America/Boa_Vista,S
RBE,Ratanakiri Airport,Ratanakiri,Cambodia,13.72999954,106.9869995,Asia/Phnom_Penh,U
RBL,Red Bluff Municipal Airport,Red Bluff,United States,40.15069962,-122.2519989,America/Los_Angeles,A
RBQ,Rurenabaque Airport,Rerrenabaque,Bolivia,-14.42790031,-67.49680328,America/La_Paz,U
RBV,Ramata Airport,Ramata,Solomon Islands,-8.168060303,157.6430054,Pacific/Guadalcanal,U
RBY,Ruby Airport,Ruby,United States,64.72720337,-155.4700012,America/Anchorage,A
RCB,Richards Bay Airport,Richard's Bay,South Africa,-28.74099922,32.09209824,Africa/Johannesburg,U
RCL,Redcliffe Airport,Redcliffe,Vanuatu,-15.47200012,167.8350067,Pacific/Efate,U
RCO,Rochefort-Saint-Agnant (BA 721) Airport,Rochefort,France,45.88779831,-0.983056009,Europe/Paris,E
RCS,Rochester Airport,Rochester,United Kingdom,51.35189819,0.503332973,Europe/London,E
RCY,Rum Cay Airport,Port Nelson,Bahamas,23.68440056,-74.8361969,America/Nassau,U
RDC,Redenção Airport,Redencao,Brazil,-8.033289909,-49.97990036,America/Belem,S
RDG,Reading Regional Carl A Spaatz Field,Reading,United States,40.37850189,-75.96520233,America/New_York,A
RDN,LTS Pulau Redang Airport,Redang,Malaysia,5.76527977,103.0070038,Asia/Kuala_Lumpur,N
RDP,Kazi Nazrul Islam Airport,Durgapur,India,23.6225,87.243,-,-
RDS,Rincon De Los Sauces Airport,Rincon de los Sauces,Argentina,-37.3905983,-68.90419769,America/Argentina/Salta,N
RDZ,Rodez-Marcillac Airport,Rodez,France,44.40790176,2.482670069,Europe/Paris,E
REB,Rechlin-Lärz Airport,Rechlin-laerz,Germany,53.30638886,12.75222206,Europe/Berlin,E
REG,Reggio Calabria Airport,Reggio Calabria,Italy,38.071201,15.6516,Europe/Rome,E
REN,Orenburg Central Airport,Orenburg,Russia,51.79579926,55.45669937,Asia/Yekaterinburg,N
RER,Retalhuleu Airport,Retalhuleu,Guatemala,14.52099991,-91.69730377,America/Guatemala,U
RET,Røst Airport,Røst,Norway,67.52780151,12.10330009,Europe/Oslo,E
REX,General Lucio Blanco International Airport,Reynosa,Mexico,26.0089,-98.2285,America/Mexico_City,S
REZ,Resende Airport,Resende,Brazil,-22.47850037,-44.4803009,-,S
RFP,Raiatea Airport,Raiatea Island,French Polynesia,-16.7229,-151.466003,Pacific/Tahiti,U
RGA,Hermes Quijada International Airport,Rio Grande,Argentina,-53.7777,-67.7494,America/Argentina/Ushuaia,N
RGK,Gorno-Altaysk Airport,Gorno-Altaysk,Russia,51.96670151,85.83329773,Asia/Krasnoyarsk,N
RGN,Yangon International Airport,Yangon,Burma,16.90730095,96.1332016,Asia/Rangoon,U
RGS,Burgos Airport,Burgos,Spain,42.357601,-3.62076,Europe/Madrid,E
RHD,Termas de Río Hondo international Airport,Rio Hondo,Argentina,-27.4966,-64.93595,America/Cordoba,S
RHI,Rhinelander Oneida County Airport,Rhinelander,United States,45.63119888,-89.46749878,America/Chicago,A
RHP,Ramechhap Airport,Ramechhap,Nepal,27.3939991,86.06140137,Asia/Katmandu,U
RHV,Reid-Hillview Airport of Santa Clara County,San Jose,United States,37.332901,-121.8190002,-,A
RIB,Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,-11.0,-66.0,America/La_Paz,U
RIH,Scarlett Martinez International Airport,Rio Hato,Panama,8.375880241,-80.12789917,-,U
RIL,Garfield County Regional Airport,Rifle,United States,39.526299,-107.726997,America/Denver,A
RIS,Rishiri Airport,Rishiri Island,Japan,45.24200058,141.1860046,Asia/Tokyo,U
RIW,Riverton Regional Airport,Riverton WY,United States,43.06420136,-108.4599991,America/Denver,A
RIY,Mukalla International Airport,Mukalla,Yemen,14.66259956,49.375,Asia/Aden,U
RJA,Rajahmundry Airport,Rajahmundry,India,17.11039925,81.81819916,Asia/Calcutta,N
RJH,Shah Mokhdum Airport,Rajshahi,Bangladesh,24.43720055,88.61650085,Asia/Dhaka,U
RJL,Logroño-Agoncillo Airport,Logroño-Agoncillo,Spain,42.46095349,-2.322235107,Europe/Madrid,E
RKD,Knox County Regional Airport,Rockland,United States,44.06010056,-69.09919739,America/New_York,A
RKH,Rock Hill - York County Airport,Rock Hill,United States,34.9878006,-81.05719757,America/New_York,A
RKP,Aransas County Airport,Rockport,United States,28.08679962,-97.04460144,America/Chicago,A
RKT,Ras Al Khaimah International Airport,Ras Al Khaimah,United Arab Emirates,25.6135006,55.93880081,Asia/Dubai,U
RKZ,Shigatse Air Base,Shigatse,China,29.3519,89.311401,Asia/Shanghai,N
RLK,Bayannur Tianjitai Airport,Bayannur,China,40.926,107.7428,Asia/Shanghai,U
RME,Griffiss International Airport,Rome,United States,43.23379898,-75.40699768,America/New_York,A
RMG,Richard B Russell Airport,Rome,United States,34.3506012,-85.15799713,America/New_York,A
RMK,Renmark Airport,Renmark,Australia,-34.19639969,140.673996,Australia/Adelaide,O
RMQ,Taichung Ching Chuang Kang Airport,Taichung,Taiwan,24.26469994,120.6210022,Asia/Taipei,N
RMT,Rimatara Airport,Rimatara,French Polynesia,-22.63725,-152.8059,-,U
RMY,Mariposa Yosemite Airport,Mariposa,United States,37.51089859,-120.0400009,America/Los_Angeles,A
RNB,Ronneby Airport,Ronneby,Sweden,56.26670074,15.26500034,Europe/Stockholm,E
